LoanID,Age,Gender,Marital_Status,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Existing_Loans_Count,Loan_Approval_Status
3308,54.0,Female,Divorced,Unemployed,166932.0,462099.0,24,617.0,4,1
3309,22.0,Male,Married,Employed,66865.0,385134.0,12,524.0,2,0
3310,55.0,Male,Married,Unemployed,67404.0,194219.0,60,332.0,1,0
3311,60.0,Female,Widowed,Self-Employed,111246.0,280483.0,72,388.0,4,0
3312,,Male,Widowed,Unemployed,,,36,,3,0
3313,67.0,Female,Single,Unemployed,110947.0,254126.0,36,339.0,1,0
3314,59.0,Male,Widowed,Self-Employed,225451.0,212692.0,36,674.0,4,1
3315,26.0,Male,Married,Self-Employed,51152.0,1180566.0,72,597.0,1,1
3316,29.0,Female,Divorced,Self-Employed,232181.0,296687.0,48,692.0,3,1
3317,,Male,Divorced,Self-Employed,,,60,,0,0
3318,21.0,Male,Single,Self-Employed,50737.0,439290.0,60,826.0,4,0
3319,28.0,Male,Widowed,Self-Employed,74325.0,233510.0,24,431.0,3,0
3320,43.0,Female,Single,Employed,189839.0,196745.0,60,589.0,2,0
3321,,Female,Married,Unemployed,,,60,,4,0
3322,24.0,Male,Widowed,Unemployed,192777.0,345817.0,24,626.0,0,1
3323,45.0,Male,Single,Self-Employed,153074.0,433121.0,60,802.0,3,1
3324,67.0,Male,Divorced,Self-Employed,102159.0,452220.0,60,578.0,3,0
3325,58.0,Female,Divorced,Employed,211309.0,198833.0,12,681.0,1,0
3326,35.0,Female,Single,Employed,136632.0,207556.0,72,608.0,4,0
3327,41.0,Male,Single,Self-Employed,75713.0,380141.0,24,576.0,0,0
3328,55.0,Female,Single,Employed,61815.0,496319.0,12,375.0,2,0
3329,66.0,Female,Married,Employed,216069.0,494941.0,48,597.0,1,0
3330,34.0,Female,Married,Self-Employed,211931.0,233479.0,24,677.0,4,0
3331,56.0,Female,Divorced,Self-Employed,214308.0,88725.0,72,732.0,0,1
3332,32.0,Male,Married,Self-Employed,107787.0,486549.0,60,411.0,1,0
3333,37.0,Female,Married,Self-Employed,98243.0,467321.0,60,371.0,0,1
3334,59.0,Female,Widowed,Unemployed,240725.0,293156.0,12,616.0,0,0
3335,29.0,Male,Married,Unemployed,42743.0,461912.0,12,320.0,1,0
3336,55.0,Male,Widowed,Self-Employed,76739.0,345657.0,48,487.0,1,1
3337,33.0,Female,Married,Employed,139492.0,102585.0,48,420.0,4,0
3338,35.0,Female,Divorced,Self-Employed,227398.0,26694.0,72,641.0,1,0
3339,38.0,Male,Single,Unemployed,118156.0,180460.0,60,603.0,4,0
3340,53.0,Male,Divorced,Employed,150275.0,365904.0,36,746.0,0,1
3341,26.0,Male,Married,Unemployed,232204.0,218440.0,48,795.0,1,0
3342,47.0,Female,Single,Self-Employed,50339.0,37835.0,60,820.0,4,0
3343,43.0,Female,Single,Unemployed,54121.0,385921.0,48,484.0,4,0
3344,47.0,Male,Single,Unemployed,194067.0,203470.0,24,631.0,2,0
3345,54.0,Female,Widowed,Unemployed,203104.0,23186.0,12,649.0,4,1
3346,66.0,Male,Divorced,Employed,134132.0,165617.0,60,619.0,4,1
3347,58.0,Female,Widowed,Unemployed,200903.0,247130.0,48,836.0,2,0
3348,34.0,Male,Single,Employed,61446.0,311535.0,12,711.0,3,0
3349,56.0,Male,Divorced,Self-Employed,146530.0,110858.0,36,455.0,1,1
3350,28.0,Female,Divorced,Self-Employed,196750.0,472071.0,48,832.0,2,0
3351,55.0,Female,Married,Unemployed,171770.0,371343.0,60,801.0,4,1
3352,39.0,Female,Widowed,Employed,231324.0,444004.0,24,785.0,4,0
3353,50.0,Female,Widowed,Self-Employed,116342.0,33401.0,12,453.0,1,0
3354,34.0,Female,Married,Employed,103404.0,102764.0,12,367.0,0,1
3355,40.0,Female,Widowed,Employed,67918.0,63611.0,24,791.0,2,0
3356,69.0,Male,Single,Unemployed,116666.0,279346.0,60,340.0,3,1
3357,45.0,Female,Single,Unemployed,208307.0,199440.0,72,826.0,1,1
3358,60.0,Male,Widowed,Employed,26125.0,239891.0,36,468.0,1,0
3359,44.0,Male,Married,Employed,147422.0,483874.0,72,411.0,2,1
3360,34.0,Female,Divorced,Unemployed,198583.0,300279.0,24,762.0,4,0
3361,46.0,Male,Widowed,Employed,49046.0,93121.0,36,351.0,4,1
3362,58.0,Male,Divorced,Unemployed,239368.0,118944.0,60,554.0,3,1
3363,43.0,Female,Married,Employed,142618.0,261556.0,48,457.0,2,1
3364,42.0,Female,Divorced,Unemployed,30114.0,118765.0,48,599.0,1,1
3365,68.0,Female,Married,Employed,20637.0,68535.0,72,726.0,2,0
3366,39.0,Male,Married,Unemployed,58634.0,413113.0,60,606.0,0,1
3367,66.0,Female,Single,Employed,108713.0,384472.0,36,398.0,1,1
3368,23.0,Female,Single,Self-Employed,55776.0,419507.0,72,420.0,3,0
3369,62.0,Female,Married,Self-Employed,174672.0,496578.0,24,329.0,3,0
3370,39.0,Female,Widowed,Employed,232859.0,451624.0,72,529.0,1,0
3371,29.0,Male,Single,Self-Employed,46809.0,472046.0,60,553.0,4,0
3372,48.0,Female,Married,Employed,174828.0,190165.0,60,703.0,1,1
3373,40.0,Male,Divorced,Employed,210541.0,402723.0,48,793.0,1,0
3374,65.0,Female,Divorced,Self-Employed,58368.0,382617.0,24,330.0,0,0
3375,27.0,Male,Widowed,Employed,97185.0,427070.0,48,461.0,1,0
3376,34.0,Male,Divorced,Unemployed,147169.0,118056.0,36,731.0,2,1
3377,29.0,Male,Divorced,Employed,227974.0,282619.0,36,455.0,2,1
3378,39.0,Female,Married,Employed,162952.0,180977.0,12,622.0,3,0
3379,67.0,Male,Divorced,Self-Employed,234391.0,84870.0,60,490.0,4,1
3380,,Female,Divorced,Unemployed,,,24,,3,0
3381,58.0,Female,Divorced,Employed,136193.0,128836.0,24,816.0,0,0
3382,56.0,Female,Divorced,Employed,107762.0,97814.0,48,823.0,1,1
3383,60.0,Female,Married,Employed,126745.0,351429.0,72,638.0,3,0
3384,37.0,Female,Divorced,Employed,85316.0,232119.0,72,618.0,1,0
3385,50.0,Male,Widowed,Employed,90856.0,45185.0,48,410.0,3,0
3386,29.0,Female,Single,Employed,159799.0,69398.0,72,772.0,1,0
3387,53.0,Male,Widowed,Unemployed,228332.0,256326.0,24,316.0,3,0
3388,45.0,Male,Single,Unemployed,59211.0,488824.0,48,519.0,2,0
3389,34.0,Male,Widowed,Employed,105469.0,101682.0,72,786.0,0,0
3390,31.0,Male,Single,Employed,98930.0,81593.0,12,604.0,3,0
3391,55.0,Male,Single,Self-Employed,61417.0,162499.0,60,816.0,2,0
3392,61.0,Male,Single,Unemployed,235730.0,112518.0,12,428.0,4,0
3393,34.0,Male,Single,Unemployed,213899.0,60535.0,72,323.0,3,1
3394,50.0,Female,Married,Employed,182509.0,114626.0,36,840.0,1,0
3395,61.0,Male,Widowed,Unemployed,40519.0,381334.0,24,431.0,0,1
3396,24.0,Female,Single,Unemployed,27983.0,474788.0,12,620.0,2,0
3397,24.0,Male,Widowed,Self-Employed,64656.0,199762.0,12,796.0,2,1
3398,48.0,Male,Divorced,Self-Employed,25635.0,281204.0,48,681.0,0,0
3399,28.0,Male,Single,Unemployed,122373.0,448857.0,48,515.0,3,1
3400,,Male,Widowed,Unemployed,,,48,,1,0
3401,61.0,Female,Married,Unemployed,129883.0,498854.0,72,310.0,4,0
3402,66.0,Female,Widowed,Employed,170694.0,68560.0,36,381.0,3,0
3403,42.0,Female,Single,Self-Employed,94975.0,200285.0,12,455.0,0,0
3404,61.0,Male,Divorced,Employed,113445.0,94610.0,60,465.0,3,1
3405,36.0,Male,Widowed,Self-Employed,80666.0,197848.0,48,507.0,3,1
3406,49.0,Male,Divorced,Self-Employed,120877.0,184936.0,36,323.0,0,0
3407,69.0,Female,Married,Self-Employed,76005.0,221381.0,72,631.0,0,1
3408,68.0,Male,Widowed,Unemployed,249501.0,37970.0,36,818.0,4,0
3409,50.0,Female,Widowed,Self-Employed,127725.0,496750.0,48,810.0,0,1
3410,32.0,Female,Married,Employed,162475.0,164282.0,24,540.0,0,1
3411,55.0,Male,Married,Self-Employed,80477.0,49088.0,12,480.0,0,0
3412,31.0,Male,Married,Employed,120405.0,458251.0,48,592.0,2,0
3413,66.0,Female,Single,Self-Employed,85035.0,16683.0,60,382.0,0,0
3414,41.0,Female,Single,Self-Employed,183975.0,401178.0,12,389.0,0,0
3415,41.0,Female,Widowed,Unemployed,243561.0,367775.0,36,738.0,0,1
3416,25.0,Male,Widowed,Employed,158383.0,198320.0,60,842.0,4,1
3417,68.0,Male,Widowed,Self-Employed,201683.0,231608.0,12,492.0,3,1
3418,40.0,Male,Divorced,Self-Employed,117561.0,492889.0,60,787.0,0,0
3419,57.0,Male,Married,Employed,40615.0,171624.0,36,648.0,0,0
3420,23.0,Male,Widowed,Self-Employed,76808.0,378933.0,48,388.0,4,0
3421,64.0,Male,Married,Unemployed,53580.0,235179.0,60,422.0,3,1
3422,53.0,Female,Single,Employed,208124.0,50321.0,48,673.0,4,0
3423,29.0,Female,Married,Unemployed,143731.0,445566.0,36,346.0,1,1
3424,29.0,Female,Divorced,Employed,111856.0,330709.0,36,732.0,1,0
3425,24.0,Male,Divorced,Employed,62898.0,125454.0,60,445.0,1,0
3426,55.0,Female,Married,Employed,175024.0,179933.0,60,302.0,0,0
3427,37.0,Male,Divorced,Self-Employed,102790.0,175236.0,36,829.0,4,1
3428,54.0,Male,Divorced,Employed,35227.0,87095.0,60,613.0,0,0
3429,44.0,Female,Single,Employed,164832.0,118610.0,60,626.0,1,1
3430,52.0,Male,Widowed,Employed,28826.0,181035.0,60,380.0,3,0
3431,21.0,Female,Divorced,Unemployed,230547.0,469443.0,72,452.0,3,0
3432,28.0,Female,Widowed,Employed,118972.0,8532.0,60,701.0,4,0
3433,65.0,Male,Married,Self-Employed,103213.0,119527.0,12,787.0,3,1
3434,43.0,Female,Married,Employed,211504.0,418949.0,36,366.0,1,0
3435,67.0,Female,Divorced,Employed,225068.0,350607.0,36,388.0,4,1
3436,60.0,Female,Married,Unemployed,209276.0,263950.0,24,434.0,4,0
3437,32.0,Female,Single,Self-Employed,159745.0,441330.0,48,501.0,1,0
3438,32.0,Male,Divorced,Self-Employed,113402.0,477234.0,24,727.0,1,0
3439,66.0,Female,Divorced,Self-Employed,56158.0,228289.0,60,478.0,1,0
3440,67.0,Female,Divorced,Employed,226061.0,272600.0,60,638.0,1,1
3441,35.0,Female,Married,Employed,35904.0,8413.0,12,378.0,4,1
3442,61.0,Male,Married,Self-Employed,145212.0,12085.0,12,832.0,3,0
3443,39.0,Female,Divorced,Self-Employed,166468.0,164009.0,12,677.0,1,1
3444,46.0,Male,Widowed,Unemployed,244978.0,25563.0,12,464.0,2,0
3445,49.0,Female,Married,Self-Employed,107469.0,473084.0,12,839.0,4,1
3446,42.0,Female,Married,Employed,74039.0,304719.0,12,454.0,0,0
3447,60.0,Female,Divorced,Employed,246957.0,264605.0,12,422.0,3,0
3448,41.0,Male,Widowed,Employed,24334.0,12386.0,12,501.0,4,0
3449,58.0,Male,Divorced,Unemployed,116996.0,490089.0,72,339.0,1,0
3450,40.0,Male,Married,Self-Employed,47268.0,105244.0,12,468.0,2,1
3451,49.0,Male,Divorced,Employed,84636.0,64150.0,36,369.0,0,0
3452,24.0,Male,Divorced,Unemployed,42068.0,165644.0,12,629.0,3,0
3453,27.0,Male,Divorced,Unemployed,179319.0,393197.0,48,739.0,1,0
3454,48.0,Female,Widowed,Employed,85121.0,497176.0,12,698.0,4,0
3455,48.0,Male,Divorced,Unemployed,143761.0,171343.0,72,792.0,4,0
3456,24.0,Female,Married,Unemployed,239742.0,185882.0,60,653.0,3,0
3457,42.0,Male,Divorced,Employed,36285.0,462476.0,72,627.0,2,0
3458,32.0,Male,Widowed,Unemployed,120539.0,81566.0,72,797.0,1,0
3459,65.0,Male,Single,Employed,237975.0,149210.0,60,718.0,3,0
3460,23.0,Female,Widowed,Employed,44136.0,134549.0,12,802.0,3,0
3461,42.0,Male,Divorced,Unemployed,211450.0,183441.0,12,838.0,4,1
3462,64.0,Male,Single,Employed,188859.0,455154.0,60,644.0,3,1
3463,22.0,Female,Divorced,Employed,44425.0,33812.0,48,676.0,0,1
3464,44.0,Female,Widowed,Self-Employed,246073.0,93958.0,24,594.0,0,1
3465,54.0,Female,Single,Employed,38961.0,343325.0,36,587.0,1,1
3466,47.0,Female,Single,Self-Employed,184515.0,281772.0,60,553.0,3,0
3467,61.0,Male,Divorced,Self-Employed,38823.0,29486.0,12,733.0,4,0
3468,21.0,Female,Divorced,Self-Employed,95409.0,486161.0,36,800.0,1,1
3469,28.0,Male,Widowed,Self-Employed,91123.0,391078.0,12,384.0,2,0
3470,43.0,Male,Divorced,Unemployed,124249.0,266290.0,24,820.0,4,0
3471,58.0,Female,Single,Unemployed,45852.0,306410.0,24,812.0,2,0
3472,26.0,Male,Married,Employed,57535.0,355412.0,60,815.0,1,1
3473,42.0,Female,Married,Employed,27004.0,51557.0,36,815.0,0,1
3474,45.0,Male,Widowed,Employed,178895.0,221033.0,72,796.0,4,0
3475,38.0,Female,Divorced,Unemployed,124913.0,213803.0,36,461.0,4,1
3476,37.0,Female,Widowed,Self-Employed,74086.0,220330.0,72,826.0,1,1
3477,32.0,Female,Married,Unemployed,27131.0,21494.0,24,664.0,4,0
3478,26.0,Female,Married,Unemployed,234304.0,419787.0,12,843.0,4,1
3479,46.0,Female,Divorced,Employed,45649.0,301630.0,72,724.0,1,1
3480,47.0,Female,Single,Employed,155171.0,224508.0,72,663.0,3,0
3481,28.0,Male,Divorced,Employed,201878.0,66635.0,60,407.0,1,1
3482,39.0,Male,Married,Self-Employed,182643.0,136197.0,48,313.0,4,0
3483,62.0,Male,Single,Self-Employed,50580.0,53814.0,24,322.0,1,1
3484,21.0,Female,Widowed,Unemployed,134163.0,128141.0,72,620.0,4,1
3485,49.0,Male,Married,Self-Employed,114200.0,417534.0,24,809.0,2,0
3486,65.0,Female,Widowed,Employed,101118.0,67363.0,60,340.0,2,0
3487,69.0,Male,Single,Self-Employed,46469.0,48162.0,12,603.0,0,1
3488,55.0,Male,Widowed,Self-Employed,85179.0,252364.0,36,714.0,1,1
3489,,Female,Married,Self-Employed,,,24,,1,0
3490,34.0,Male,Divorced,Self-Employed,44236.0,12590.0,60,693.0,2,1
3491,55.0,Male,Widowed,Employed,176182.0,301994.0,60,664.0,2,0
3492,68.0,Male,Married,Employed,43430.0,410350.0,60,728.0,2,0
3493,65.0,Female,Married,Unemployed,64407.0,397235.0,36,451.0,0,1
3494,40.0,Male,Single,Unemployed,189020.0,292374.0,24,558.0,0,1
3495,69.0,Female,Married,Unemployed,103299.0,282202.0,72,522.0,3,1
3496,33.0,Male,Divorced,Self-Employed,134496.0,84837.0,60,565.0,1,0
3497,58.0,Male,Divorced,Self-Employed,102565.0,108397.0,36,529.0,0,0
3498,69.0,Male,Widowed,Employed,208439.0,294183.0,12,738.0,4,1
3499,66.0,Male,Widowed,Unemployed,189252.0,257903.0,48,449.0,1,0
3500,69.0,Female,Widowed,Employed,155724.0,201892.0,24,756.0,3,0
3501,28.0,Male,Widowed,Unemployed,92370.0,305478.0,36,435.0,2,1
3502,63.0,Female,Divorced,Unemployed,122755.0,48525.0,48,698.0,3,0
3503,40.0,Female,Single,Unemployed,239095.0,131681.0,48,442.0,1,0
3504,53.0,Male,Widowed,Self-Employed,147845.0,89194.0,36,369.0,2,0
3505,46.0,Male,Single,Unemployed,158156.0,164515.0,72,353.0,3,1
3506,59.0,Female,Married,Unemployed,196702.0,271116.0,72,702.0,3,1
3507,41.0,Female,Married,Self-Employed,204348.0,69936.0,36,326.0,1,0
3508,69.0,Male,Widowed,Unemployed,231300.0,358847.0,36,598.0,0,0
3509,62.0,Male,Married,Self-Employed,135052.0,477431.0,60,619.0,4,0
3510,63.0,Male,Single,Self-Employed,153727.0,114877.0,12,744.0,3,1
3511,61.0,Male,Single,Employed,208824.0,296663.0,72,397.0,4,0
3512,29.0,Male,Married,Self-Employed,125737.0,489456.0,60,425.0,1,1
3513,44.0,Female,Widowed,Self-Employed,198742.0,369561.0,48,357.0,1,0
3514,57.0,Male,Single,Self-Employed,156344.0,495700.0,48,476.0,0,0
3515,69.0,Male,Single,Unemployed,151290.0,478130.0,48,584.0,2,1
3516,61.0,Female,Divorced,Employed,116428.0,343008.0,36,326.0,4,0
3517,37.0,Male,Widowed,Unemployed,57471.0,60881.0,24,750.0,3,1
3518,44.0,Male,Divorced,Self-Employed,68762.0,291876.0,60,622.0,2,0
3519,41.0,Female,Married,Self-Employed,172587.0,153745.0,24,549.0,4,0
3520,59.0,Male,Married,Employed,185379.0,80909.0,12,669.0,4,0
3521,61.0,Female,Divorced,Employed,229753.0,253271.0,12,389.0,2,0
3522,59.0,Male,Widowed,Self-Employed,169058.0,10720.0,60,430.0,2,0
3523,33.0,Male,Single,Self-Employed,104624.0,326259.0,48,824.0,0,1
3524,31.0,Male,Married,Unemployed,90600.0,382987.0,72,328.0,3,0
3525,66.0,Female,Widowed,Self-Employed,132092.0,56940.0,12,843.0,3,1
3526,39.0,Female,Widowed,Unemployed,138336.0,403369.0,24,385.0,3,0
3527,31.0,Female,Married,Employed,74888.0,76762.0,24,357.0,2,0
3528,33.0,Female,Married,Unemployed,238804.0,204584.0,72,356.0,0,0
3529,66.0,Male,Widowed,Self-Employed,162675.0,174091.0,36,693.0,1,1
3530,65.0,Female,Single,Unemployed,88024.0,89833.0,48,324.0,0,0
3531,21.0,Female,Divorced,Unemployed,110728.0,414803.0,36,489.0,2,0
3532,60.0,Female,Married,Employed,48897.0,285350.0,60,375.0,0,0
3533,64.0,Male,Divorced,Unemployed,169874.0,358615.0,12,670.0,2,0
3534,39.0,Male,Widowed,Self-Employed,167483.0,362313.0,72,805.0,4,0
3535,32.0,Female,Divorced,Unemployed,80399.0,277880.0,72,482.0,4,0
3536,28.0,Female,Single,Unemployed,246274.0,374081.0,72,453.0,1,0
3537,28.0,Male,Widowed,Unemployed,80692.0,143043.0,36,568.0,4,0
3538,65.0,Female,Single,Self-Employed,208748.0,323721.0,36,577.0,1,1
3539,32.0,Female,Widowed,Unemployed,163842.0,473259.0,60,639.0,3,1
3540,68.0,Female,Single,Self-Employed,93513.0,262989.0,24,322.0,2,1
3541,,Female,Widowed,Unemployed,,,24,,3,0
3542,65.0,Male,Single,Employed,248639.0,136003.0,60,825.0,3,0
3543,46.0,Male,Widowed,Employed,145041.0,354846.0,72,642.0,1,1
3544,59.0,Male,Single,Employed,210501.0,345838.0,24,351.0,2,0
3545,48.0,Female,Widowed,Self-Employed,221157.0,258686.0,60,638.0,1,0
3546,25.0,Female,Single,Self-Employed,171409.0,358454.0,24,340.0,0,1
3547,28.0,Male,Married,Self-Employed,112901.0,60155.0,60,817.0,3,1
3548,45.0,Male,Divorced,Unemployed,237253.0,133491.0,24,706.0,2,1
3549,47.0,Male,Widowed,Self-Employed,175579.0,441540.0,72,437.0,3,1
3550,66.0,Female,Single,Self-Employed,79596.0,82613.0,36,398.0,0,1
3551,43.0,Male,Married,Self-Employed,90509.0,467927.0,36,640.0,0,1
3552,50.0,Female,Widowed,Self-Employed,28436.0,61938.0,72,615.0,2,0
3553,65.0,Female,Widowed,Employed,30086.0,106163.0,24,841.0,2,1
3554,67.0,Male,Widowed,Unemployed,234348.0,335642.0,72,524.0,0,1
3555,43.0,Male,Divorced,Employed,111054.0,477368.0,60,560.0,3,0
3556,69.0,Female,Single,Unemployed,170923.0,233861.0,36,546.0,4,0
3557,67.0,Male,Single,Unemployed,59732.0,22751.0,12,378.0,3,0
3558,40.0,Male,Widowed,Employed,165914.0,378305.0,24,772.0,4,1
3559,38.0,Female,Widowed,Self-Employed,148928.0,206818.0,12,376.0,1,0
3560,38.0,Female,Widowed,Employed,141755.0,299534.0,12,561.0,2,0
3561,22.0,Female,Married,Unemployed,246562.0,368357.0,48,301.0,0,0
3562,24.0,Female,Widowed,Unemployed,21745.0,113712.0,12,316.0,1,1
3563,50.0,Female,Divorced,Self-Employed,32697.0,499925.0,12,643.0,3,0
3564,53.0,Male,Single,Employed,243541.0,414209.0,72,311.0,4,0
3565,56.0,Female,Divorced,Unemployed,23879.0,65403.0,48,306.0,2,0
3566,38.0,Female,Widowed,Employed,236769.0,294003.0,48,545.0,4,0
3567,57.0,Female,Married,Self-Employed,169571.0,419094.0,48,456.0,3,0
3568,39.0,Male,Widowed,Self-Employed,239249.0,478675.0,60,473.0,3,0
3569,67.0,Female,Widowed,Unemployed,186107.0,104124.0,48,786.0,0,0
3570,48.0,Female,Widowed,Self-Employed,169723.0,130940.0,72,580.0,1,0
3571,60.0,Female,Widowed,Unemployed,95224.0,294244.0,60,608.0,2,0
3572,40.0,Male,Widowed,Unemployed,133369.0,1463514.0,24,536.0,0,0
3573,69.0,Female,Single,Self-Employed,96524.0,198356.0,60,456.0,4,1
3574,53.0,Female,Divorced,Self-Employed,109006.0,458192.0,24,550.0,1,0
3575,32.0,Female,Married,Employed,57249.0,438239.0,48,520.0,2,0
3576,35.0,Male,Widowed,Employed,174921.0,384494.0,48,637.0,4,0
3577,61.0,Male,Married,Unemployed,224381.0,445925.0,24,522.0,2,0
3578,59.0,Male,Single,Employed,49076.0,388936.0,36,510.0,2,0
3579,22.0,Male,Divorced,Unemployed,221195.0,234179.0,72,636.0,1,0
3580,49.0,Female,Widowed,Self-Employed,184196.0,474769.0,60,433.0,4,1
3581,61.0,Female,Single,Self-Employed,166859.0,321668.0,72,794.0,0,0
3582,30.0,Male,Single,Employed,73462.0,107757.0,72,846.0,0,0
3583,22.0,Male,Divorced,Unemployed,105984.0,90049.0,12,482.0,0,1
3584,31.0,Female,Widowed,Unemployed,91035.0,49974.0,48,460.0,2,0
3585,33.0,Female,Divorced,Employed,23841.0,182550.0,60,686.0,3,1
3586,30.0,Male,Divorced,Unemployed,64890.0,320912.0,72,496.0,1,0
3587,34.0,Male,Married,Unemployed,147727.0,216468.0,60,783.0,0,0
3588,38.0,Male,Married,Self-Employed,45402.0,471838.0,72,801.0,1,0
3589,29.0,Male,Divorced,Unemployed,131713.0,315688.0,48,788.0,2,0
3590,59.0,Female,Married,Unemployed,239663.0,416266.0,72,651.0,1,1
3591,48.0,Male,Single,Unemployed,125363.0,155856.0,24,829.0,0,0
3592,23.0,Male,Divorced,Employed,217273.0,16774.0,48,533.0,0,0
3593,40.0,Female,Widowed,Employed,117807.0,171040.0,60,708.0,2,0
3594,,Female,Widowed,Employed,,,36,,2,0
3595,47.0,Female,Single,Unemployed,194060.0,82678.0,72,758.0,4,1
3596,22.0,Female,Widowed,Unemployed,244875.0,317279.0,24,752.0,2,0
3597,49.0,Female,Widowed,Employed,227382.0,421223.0,48,712.0,3,1
3598,58.0,Male,Divorced,Employed,151625.0,30158.0,12,317.0,3,1
3599,23.0,Male,Single,Unemployed,164932.0,76587.0,48,371.0,0,0
3600,36.0,Male,Divorced,Unemployed,110439.0,495328.0,60,677.0,2,0
3601,50.0,Female,Single,Self-Employed,27045.0,402331.0,60,654.0,3,0
3602,60.0,Male,Divorced,Employed,94916.0,482776.0,12,450.0,3,0
3603,22.0,Female,Divorced,Unemployed,76435.0,64317.0,24,560.0,4,0
3604,37.0,Male,Married,Employed,118453.0,11371.0,60,379.0,2,1
3605,61.0,Male,Widowed,Employed,52261.0,361370.0,24,405.0,4,0
3606,32.0,Female,Single,Employed,229951.0,306499.0,24,822.0,1,0
3607,55.0,Female,Widowed,Self-Employed,22853.0,365100.0,48,702.0,4,0
3608,63.0,Male,Married,Unemployed,95664.0,179447.0,24,429.0,1,0
3609,21.0,Male,Single,Unemployed,130884.0,118538.0,72,470.0,1,0
3610,65.0,Male,Married,Employed,68022.0,472832.0,60,705.0,2,0
3611,35.0,Male,Widowed,Unemployed,153808.0,203491.0,60,332.0,1,0
3612,46.0,Male,Divorced,Self-Employed,53724.0,206429.0,36,835.0,1,0
3613,57.0,Female,Married,Employed,31440.0,107126.0,24,496.0,4,1
3614,41.0,Female,Married,Self-Employed,90716.0,13338.0,36,345.0,2,1
3615,69.0,Female,Divorced,Self-Employed,181356.0,158079.0,48,573.0,2,0
3616,,Female,Widowed,Unemployed,,,36,,1,1
3617,45.0,Male,Married,Unemployed,162718.0,214743.0,24,563.0,4,0
3618,43.0,Male,Widowed,Self-Employed,235637.0,309567.0,60,666.0,4,1
3619,44.0,Female,Divorced,Unemployed,105694.0,343117.0,48,304.0,4,0
3620,58.0,Male,Single,Self-Employed,165414.0,446316.0,24,568.0,4,1
3621,48.0,Female,Married,Self-Employed,216692.0,473254.0,48,720.0,0,1
3622,41.0,Male,Widowed,Employed,215333.0,296380.0,12,645.0,1,1
3623,63.0,Male,Divorced,Self-Employed,153007.0,136440.0,24,368.0,1,1
3624,38.0,Male,Divorced,Self-Employed,247074.0,292983.0,12,657.0,1,0
3625,56.0,Female,Married,Unemployed,193448.0,122537.0,36,685.0,2,0
3626,55.0,Female,Single,Employed,225870.0,116902.0,24,624.0,2,0
3627,65.0,Female,Married,Unemployed,228212.0,368195.0,12,780.0,4,0
3628,29.0,Female,Widowed,Employed,193553.0,471314.0,72,478.0,2,0
3629,58.0,Male,Divorced,Unemployed,239741.0,12139.0,60,555.0,3,0
3630,50.0,Male,Single,Self-Employed,136189.0,163213.0,36,718.0,1,1
3631,64.0,Male,Widowed,Employed,114203.0,375458.0,24,510.0,1,0
3632,54.0,Male,Married,Employed,206793.0,331406.0,24,666.0,0,0
3633,52.0,Female,Divorced,Employed,119039.0,142776.0,60,465.0,0,1
3634,23.0,Male,Married,Employed,22838.0,137959.0,60,513.0,3,0
3635,23.0,Male,Single,Unemployed,186402.0,279119.0,12,828.0,0,0
3636,48.0,Male,Single,Unemployed,230048.0,136616.0,12,472.0,4,1
3637,64.0,Female,Single,Employed,122210.0,89984.0,12,428.0,4,1
3638,35.0,Female,Single,Employed,123140.0,93366.0,48,302.0,1,0
3639,61.0,Female,Single,Employed,120166.0,182395.0,36,369.0,4,0
3640,,Male,Married,Unemployed,,,24,,0,0
3641,60.0,Female,Single,Employed,242947.0,55382.0,36,736.0,3,0
3642,31.0,Male,Single,Employed,50384.0,291070.0,60,677.0,4,0
3643,68.0,Male,Divorced,Employed,65378.0,101538.0,72,393.0,1,1
3644,52.0,Male,Single,Unemployed,127318.0,118117.0,36,385.0,1,1
3645,56.0,Female,Divorced,Self-Employed,183715.0,280477.0,36,817.0,0,1
3646,53.0,Female,Divorced,Self-Employed,167998.0,284086.0,12,729.0,4,0
3647,44.0,Male,Divorced,Unemployed,58977.0,216292.0,60,342.0,0,0
